	genome_id	query_name	cazyme_fam_secstat	e-value
63056	SRS1719488_2	SRS1719488_2_k119_8018_97	GT2_Glycos_transf_2_secFalse	4.199999999999999e-25
63058	SRS1719488_2	SRS1719488_2_k119_8018_98	GT2_Glycos_transf_2_secFalse	6.100000000000001e-27
63059	SRS1719488_2	SRS1719488_2_k119_8569_14	GH50_secFalse	1.2e-49
63060	SRS1719488_2	SRS1719488_2_k119_8569_15	GH50_secTrue	6.599999999999999e-84
63061	SRS1719488_2	SRS1719488_2_k119_8569_16	CBM57_secTrue	6.9999999999999995e-25
63062	SRS1719488_2	SRS1719488_2_k119_8569_16	GH2_secTrue	8.499999999999998e-100
63063	SRS1719488_2	SRS1719488_2_k119_8569_25	GH20_secFalse	2.5999999999999995e-97
63064	SRS1719488_2	SRS1719488_2_k119_8569_26	GH5_13_secFalse	7.799999999999998e-119
63065	SRS1719488_2	SRS1719488_2_k119_8569_33	GH92_secFalse	3.599999999999999e-189
63066	SRS1719509_3	SRS1719509_3_k119_10214_17	GH13_8_secFalse	3.599999999999999e-149
63068	SRS1719509_3	SRS1719509_3_k119_10214_19	GH13_38_secFalse	1.3999999999999996e-187
63074	SRS1719509_3	SRS1719509_3_k119_10285_9	GH51_secTrue	7.999999999999999e-110
63076	SRS1719509_3	SRS1719509_3_k119_10356_11	GH95_secFalse	2.399999999999999e-103
63077	SRS1719509_3	SRS1719509_3_k119_10356_13	GH31_secTrue	1.7999999999999998e-57
63079	SRS1719509_3	SRS1719509_3_k119_10356_2	GH2_secTrue	5.999999999999998e-68
63081	SRS1719509_3	SRS1719509_3_k119_10406_10	GT2_Glycos_transf_2_secFalse	1.8000000000000002e-28
63084	SRS1719509_3	SRS1719509_3_k119_10406_23	GH105_secFalse	1.4999999999999998e-85
63085	SRS1719509_3	SRS1719509_3_k119_10406_23	PL33_2_secFalse	2.5e-43
63089	SRS1719509_3	SRS1719509_3_k119_10406_9	GT4_secFalse	1.3e-25
63090	SRS1719509_3	SRS1719509_3_k119_10481_15	GT2_Glycos_transf_2_secFalse	7.000000000000001e-22
63091	SRS1719509_3	SRS1719509_3_k119_10481_16	GT2_Glyco_tranf_2_3_secFalse	1.3999999999999998e-26
63092	SRS1719509_3	SRS1719509_3_k119_10481_17	GT4_secFalse	4.4e-32
63094	SRS1719509_3	SRS1719509_3_k119_10481_27	GT4_secFalse	3.3e-33
63095	SRS1719509_3	SRS1719509_3_k119_10481_30	GT4_secFalse	1.1e-35
63096	SRS1719509_3	SRS1719509_3_k119_10481_31	GT2_Glycos_transf_2_secFalse	2.2e-22
63097	SRS1719509_3	SRS1719509_3_k119_10481_33	GT2_Glyco_tranf_2_3_secFalse	1.5e-19
63100	SRS1719509_3	SRS1719509_3_k119_10481_43	GT51_secFalse	1.7e-53
63101	SRS1719509_3	SRS1719509_3_k119_1055_20	GT2_Glycos_transf_2_secFalse	4.2e-30
63103	SRS1719509_3	SRS1719509_3_k119_1055_46	GH25_secFalse	1.1e-55
63106	SRS1719509_3	SRS1719509_3_k119_1064_2	GH110_secTrue	2.099999999999999e-221
63107	SRS1719509_3	SRS1719509_3_k119_1064_3	GH95_secFalse	1.6999999999999994e-274
63109	SRS1719509_3	SRS1719509_3_k119_10859_6	GH97_secTrue	1.2999999999999994e-207
63110	SRS1719509_3	SRS1719509_3_k119_11028_11	GH16_3_secFalse	9.199999999999999e-55
63112	SRS1719509_3	SRS1719509_3_k119_1126_10	GH43_24_secTrue	9.599999999999997e-103
63113	SRS1719509_3	SRS1719509_3_k119_1126_11	PL42_secFalse	2.9999999999999995e-126
63115	SRS1719509_3	SRS1719509_3_k119_1126_7	GH16_3_secFalse	5.999999999999999e-46
63116	SRS1719509_3	SRS1719509_3_k119_1126_8	GH16_3_secTrue	7.899999999999999e-64
63117	SRS1719509_3	SRS1719509_3_k119_1126_8	GH43_24_secTrue	9.599999999999997e-105
63118	SRS1719509_3	SRS1719509_3_k119_1126_9	GH154_secFalse	7.899999999999998e-106
63119	SRS1719509_3	SRS1719509_3_k119_1134_2	GH20_secFalse	1.6999999999999997e-107
63120	SRS1719509_3	SRS1719509_3_k119_1134_27	PL33_1_secTrue	3.099999999999999e-59
63121	SRS1719509_3	SRS1719509_3_k119_1134_32	GH29_secFalse	1.3999999999999995e-82
63123	SRS1719509_3	SRS1719509_3_k119_1134_33	GH43_2_secFalse	3.9999999999999993e-70
63124	SRS1719509_3	SRS1719509_3_k119_1134_34	GH3_secFalse	6.399999999999999e-71
63128	SRS1719509_3	SRS1719509_3_k119_1138_3	PL8_2_secFalse	1.4e-85
63129	SRS1719509_3	SRS1719509_3_k119_11572_105	GH23_secFalse	4.6e-22
63132	SRS1719509_3	SRS1719509_3_k119_1176_1	CE9_secFalse	6.299999999999998e-106
63133	SRS1719509_3	SRS1719509_3_k119_1176_2	CE9_secFalse	5.8999999999999986e-111
63134	SRS1719509_3	SRS1719509_3_k119_11887_1	GH43_34_secTrue	1.8999999999999995e-95
63135	SRS1719509_3	SRS1719509_3_k119_11887_3	GH97_secTrue	8.499999999999996e-180
63136	SRS1719509_3	SRS1719509_3_k119_11887_4	GH51_secFalse	1.2999999999999996e-99
63138	SRS1719509_3	SRS1719509_3_k119_11887_5	GH43_19_secFalse	6.7e-95
63140	SRS1719509_3	SRS1719509_3_k119_11887_6	GH35_secFalse	9.599999999999997e-119
63147	SRS1719509_3	SRS1719509_3_k119_12028_14	GH3_secFalse	1.8e-62
63149	SRS1719509_3	SRS1719509_3_k119_12028_20	GH2_secTrue	8.4e-62
63151	SRS1719509_3	SRS1719509_3_k119_12260_3	GH20_secTrue	7.799999999999998e-110
63152	SRS1719509_3	SRS1719509_3_k119_12328_19	GH73_secFalse	2.6e-34
63153	SRS1719509_3	SRS1719509_3_k119_12559_4	GH36_secFalse	4.599999999999998e-213
63154	SRS1719509_3	SRS1719509_3_k119_12583_22	GH20_secFalse	9.499999999999999e-116
63155	SRS1719509_3	SRS1719509_3_k119_12677_16	GT35_secFalse	3.1999999999999995e-115
63157	SRS1719509_3	SRS1719509_3_k119_140_4	CE1_secFalse	2.4e-18
63159	SRS1719509_3	SRS1719509_3_k119_1412_4	GH3_secFalse	1.7e-56
63160	SRS1719509_3	SRS1719509_3_k119_1412_5	CE17_secFalse	1.1000000000000001e-30
63162	SRS1719509_3	SRS1719509_3_k119_1501_2	GT11_secFalse	1.1999999999999999e-32
63163	SRS1719509_3	SRS1719509_3_k119_15043_4	GH29_secFalse	1.1999999999999999e-61
63165	SRS1719509_3	SRS1719509_3_k119_15413_1	GH171_secFalse	1.2999999999999997e-117
63166	SRS1719509_3	SRS1719509_3_k119_15441_10	PL9_2_secFalse	8.699999999999997e-106
63167	SRS1719509_3	SRS1719509_3_k119_15441_11	GH2_secFalse	4.099999999999999e-119
63168	SRS1719509_3	SRS1719509_3_k119_15441_2	GT20_secFalse	1.3999999999999993e-174
63170	SRS1719509_3	SRS1719509_3_k119_16551_8	GH2_secFalse	1.0999999999999999e-94
63171	SRS1719509_3	SRS1719509_3_k119_16551_9	GH105_secTrue	1.2999999999999998e-87
63173	SRS1719509_3	SRS1719509_3_k119_17302_12	GH109_secTrue	4.2000000000000004e-20
63175	SRS1719509_3	SRS1719509_3_k119_17302_2	CBM20_secFalse	5.4e-17
63176	SRS1719509_3	SRS1719509_3_k119_17302_2	GH77_secFalse	7.399999999999997e-157
63179	SRS1719509_3	SRS1719509_3_k119_17302_5	GT2_Glycos_transf_2_secFalse	1.8999999999999998e-24
63181	SRS1719509_3	SRS1719509_3_k119_17305_3	GH16_3_secFalse	1.1999999999999999e-61
63182	SRS1719509_3	SRS1719509_3_k119_17305_4	GH16_3_secFalse	7.8e-39
63183	SRS1719509_3	SRS1719509_3_k119_17385_19	GH23_secFalse	6.2e-22
63184	SRS1719509_3	SRS1719509_3_k119_17385_4	GH116_secTrue	2.1999999999999995e-69
63185	SRS1719509_3	SRS1719509_3_k119_17398_6	GH20_secFalse	3.5999999999999995e-70
63186	SRS1719509_3	SRS1719509_3_k119_17408_3	GT2_Glycos_transf_2_secFalse	7.8e-28
63187	SRS1719509_3	SRS1719509_3_k119_17408_4	GT4_secFalse	8.7e-37
63188	SRS1719509_3	SRS1719509_3_k119_17408_5	GT4_secFalse	8.199999999999999e-26
63189	SRS1719509_3	SRS1719509_3_k119_1756_14	CE4_secFalse	2.6e-25
63191	SRS1719509_3	SRS1719509_3_k119_18002_13	GH3_secTrue	2.8999999999999996e-68
63192	SRS1719509_3	SRS1719509_3_k119_18002_15	GH109_secFalse	1.0999999999999998e-158
63194	SRS1719509_3	SRS1719509_3_k119_18002_2	GT2_Glycos_transf_2_secFalse	6.6e-19
63195	SRS1719509_3	SRS1719509_3_k119_18002_4	GH163_secFalse	4.899999999999999e-72
63199	SRS1719509_3	SRS1719509_3_k119_18813_13	GH154_secFalse	1.9999999999999995e-105
63200	SRS1719509_3	SRS1719509_3_k119_18813_14	GH88_secFalse	1.9999999999999997e-133
63201	SRS1719509_3	SRS1719509_3_k119_18915_10	GH33_secFalse	3.2999999999999996e-87
63203	SRS1719509_3	SRS1719509_3_k119_18915_5	GH33_secFalse	9.199999999999998e-93
63204	SRS1719509_3	SRS1719509_3_k119_18915_8	CE20_secFalse	3.6999999999999995e-99
63205	SRS1719509_3	SRS1719509_3_k119_19068_3	GH92_secTrue	8.299999999999998e-178
63207	SRS1719509_3	SRS1719509_3_k119_19901_9	PL8_3_secTrue	1.3999999999999994e-112
63209	SRS1719509_3	SRS1719509_3_k119_2023_4	GH23_secTrue	1.1999999999999998e-23
63211	SRS1719509_3	SRS1719509_3_k119_2025_18	GT51_secFalse	3.4999999999999994e-45
63212	SRS1719509_3	SRS1719509_3_k119_2025_6	GH3_secFalse	1.3999999999999997e-56
63213	SRS1719509_3	SRS1719509_3_k119_2033_2	GH89_secTrue	2.4999999999999987e-205
63214	SRS1719509_3	SRS1719509_3_k119_20532_2	GT2_Glycos_transf_2_secFalse	3.3e-18
63215	SRS1719509_3	SRS1719509_3_k119_20532_3	GT2_Glycos_transf_2_secFalse	2.3e-29
63216	SRS1719509_3	SRS1719509_3_k119_20532_4	GT2_Glycos_transf_2_secFalse	5.999999999999999e-34
63217	SRS1719509_3	SRS1719509_3_k119_20617_5	GH123_secTrue	8.999999999999996e-245
63218	SRS1719509_3	SRS1719509_3_k119_20617_9	GT30_secFalse	2.8999999999999997e-48
63219	SRS1719509_3	SRS1719509_3_k119_20618_10	GH31_secFalse	2.5e-56
63221	SRS1719509_3	SRS1719509_3_k119_20618_1	GH2_secTrue	1.4999999999999997e-69
63223	SRS1719509_3	SRS1719509_3_k119_2087_14	GH36_secFalse	5.899999999999997e-211
63224	SRS1719509_3	SRS1719509_3_k119_2087_18	GH36_secTrue	1.5999999999999998e-90
63225	SRS1719509_3	SRS1719509_3_k119_2087_19	GH36_secFalse	8.799999999999999e-104
63227	SRS1719509_3	SRS1719509_3_k119_20993_2	GH16_3_secFalse	1.9e-54
63230	SRS1719509_3	SRS1719509_3_k119_2110_12	GH109_secFalse	1.7999999999999997e-167
63231	SRS1719509_3	SRS1719509_3_k119_2110_14	CBM32_secFalse	5.9e-17
63233	SRS1719509_3	SRS1719509_3_k119_2110_19	GH110_secFalse	1.0999999999999996e-216
63234	SRS1719509_3	SRS1719509_3_k119_2110_21	CBM32_secFalse	5.1e-17
63236	SRS1719509_3	SRS1719509_3_k119_2127_4	CBM32_secFalse	3.9e-19
63237	SRS1719509_3	SRS1719509_3_k119_21291_45	GH147_secFalse	0.0
63239	SRS1719509_3	SRS1719509_3_k119_21291_49	GH53_secFalse	2e-93
63240	SRS1719509_3	SRS1719509_3_k119_21291_50	GH2_secFalse	2.6e-116
63241	SRS1719509_3	SRS1719509_3_k119_21314_1	GT4_secFalse	4.5e-26
63242	SRS1719509_3	SRS1719509_3_k119_21314_5	GT4_secFalse	2.2999999999999998e-23
63243	SRS1719509_3	SRS1719509_3_k119_21835_10	GT83_secFalse	2.0999999999999995e-81
63244	SRS1719509_3	SRS1719509_3_k119_21835_9	GT2_Glycos_transf_2_secFalse	3.1000000000000004e-26
63245	SRS1719509_3	SRS1719509_3_k119_219_1	GH33_secFalse	2.4999999999999997e-92
63246	SRS1719509_3	SRS1719509_3_k119_21920_12	GH105_secFalse	1.5999999999999998e-82
63247	SRS1719509_3	SRS1719509_3_k119_21920_4	GT2_Glycos_transf_2_secFalse	1.3e-26
63250	SRS1719509_3	SRS1719509_3_k119_22023_11	GT28_secFalse	7.3e-48
63253	SRS1719509_3	SRS1719509_3_k119_22303_5	GH29_secFalse	8.399999999999998e-108
63254	SRS1719509_3	SRS1719509_3_k119_22303_7	GT2_Glycos_transf_2_secFalse	2.7999999999999995e-26
63255	SRS1719509_3	SRS1719509_3_k119_2235_11	GH105_secFalse	4.199999999999999e-87
63256	SRS1719509_3	SRS1719509_3_k119_2235_12	GH154_secTrue	3.6999999999999997e-107
63259	SRS1719509_3	SRS1719509_3_k119_2235_1	GH29_secTrue	1.2999999999999997e-81
63260	SRS1719509_3	SRS1719509_3_k119_2235_1	CBM32_secTrue	4.7e-16
63262	SRS1719509_3	SRS1719509_3_k119_22561_10	GT11_secFalse	2.7e-74
63263	SRS1719509_3	SRS1719509_3_k119_22561_13	GT2_Glycos_transf_2_secFalse	8.4e-28
63264	SRS1719509_3	SRS1719509_3_k119_22561_6	GT4_secFalse	1.7999999999999998e-33
63265	SRS1719509_3	SRS1719509_3_k119_22561_9	GT6_secFalse	1.2e-58
63266	SRS1719509_3	SRS1719509_3_k119_22636_4	GH109_secFalse	3.9e-19
63268	SRS1719509_3	SRS1719509_3_k119_22640_4	GT2_Glycos_transf_2_secFalse	2.7e-22
63269	SRS1719509_3	SRS1719509_3_k119_22640_6	GH29_secFalse	2.4999999999999995e-93
63270	SRS1719509_3	SRS1719509_3_k119_233_13	CE3_secFalse	1.2e-17
63274	SRS1719509_3	SRS1719509_3_k119_23680_14	GH97_secTrue	2.5999999999999997e-188
63275	SRS1719509_3	SRS1719509_3_k119_23680_22	GH31_secTrue	2.3999999999999995e-82
63276	SRS1719509_3	SRS1719509_3_k119_23710_6	GH92_secFalse	4.999999999999998e-189
63277	SRS1719509_3	SRS1719509_3_k119_23980_18	GT9_secFalse	2.3999999999999996e-35
63278	SRS1719509_3	SRS1719509_3_k119_23980_20	GT113_secFalse	5.699999999999999e-95
63279	SRS1719509_3	SRS1719509_3_k119_23980_23	GT4_secFalse	1.9e-31
63280	SRS1719509_3	SRS1719509_3_k119_23980_27	GT2_Glycos_transf_2_secFalse	1.7e-21
63282	SRS1719509_3	SRS1719509_3_k119_23980_28	GT2_Glycos_transf_2_secFalse	8.399999999999999e-21
63284	SRS1719509_3	SRS1719509_3_k119_23980_29	GT2_Glycos_transf_2_secFalse	6.9e-17
63285	SRS1719509_3	SRS1719509_3_k119_23980_2	PL8_2_secFalse	2.0999999999999994e-91
63287	SRS1719509_3	SRS1719509_3_k119_2503_11	GH110_secFalse	4.8999999999999987e-119
63288	SRS1719509_3	SRS1719509_3_k119_256_2	GT35_secFalse	3.7e-114
63289	SRS1719509_3	SRS1719509_3_k119_256_3	GT3_secFalse	9.999999999999997e-129
63291	SRS1719509_3	SRS1719509_3_k119_3538_2	GH84_secFalse	5.799999999999998e-119
63294	SRS1719509_3	SRS1719509_3_k119_366_1	GH35_secFalse	7.699999999999998e-121
63296	SRS1719509_3	SRS1719509_3_k119_366_2	GH109_secFalse	1.0999999999999998e-167
63297	SRS1719509_3	SRS1719509_3_k119_366_3	GH89_secFalse	3.3999999999999984e-201
63298	SRS1719509_3	SRS1719509_3_k119_366_4	PL9_2_secFalse	1.5999999999999996e-123
63299	SRS1719509_3	SRS1719509_3_k119_366_5	PL9_2_secFalse	1.4999999999999997e-114
63300	SRS1719509_3	SRS1719509_3_k119_3717_18	GH29_secTrue	1.4e-109
63303	SRS1719509_3	SRS1719509_3_k119_3786_12	GH2_secTrue	1.0999999999999998e-92
63304	SRS1719509_3	SRS1719509_3_k119_3906_23	GH30_6_secFalse	2.199999999999999e-199
63305	SRS1719509_3	SRS1719509_3_k119_3906_24	GH130_secFalse	2.899999999999999e-91
63306	SRS1719509_3	SRS1719509_3_k119_3917_3	GH20_secFalse	1.3999999999999995e-120
63309	SRS1719509_3	SRS1719509_3_k119_3917_4	GH20_secFalse	7.099999999999999e-126
63310	SRS1719509_3	SRS1719509_3_k119_3917_5	GH2_secTrue	2.8999999999999996e-111
63311	SRS1719509_3	SRS1719509_3_k119_3917_6	CE20_secFalse	1.0999999999999999e-85
63312	SRS1719509_3	SRS1719509_3_k119_3917_6	CE3_secFalse	2.7e-16
63314	SRS1719509_3	SRS1719509_3_k119_3929_13	GH146_secFalse	1.0999999999999996e-171
63315	SRS1719509_3	SRS1719509_3_k119_3929_14	GH43_26_secFalse	3.199999999999999e-95
63316	SRS1719509_3	SRS1719509_3_k119_3929_14	GH106_secFalse	3.299999999999999e-174
63317	SRS1719509_3	SRS1719509_3_k119_3929_15	GH88_secFalse	1.0999999999999997e-131
63318	SRS1719509_3	SRS1719509_3_k119_3929_18	GH154_secFalse	3.5e-114
63319	SRS1719509_3	SRS1719509_3_k119_3929_21	GH105_secTrue	5.199999999999999e-88
63320	SRS1719509_3	SRS1719509_3_k119_3929_22	GH2_secTrue	4.499999999999999e-105
63322	SRS1719509_3	SRS1719509_3_k119_3963_1	GH141_secFalse	1.3999999999999999e-63
63323	SRS1719509_3	SRS1719509_3_k119_3969_1	GH57_secFalse	1.3000000000000001e-52
63324	SRS1719509_3	SRS1719509_3_k119_3969_2	GT4_secFalse	1.4999999999999998e-34
63326	SRS1719509_3	SRS1719509_3_k119_3969_3	GH133_secFalse	4.099999999999999e-104
63328	SRS1719509_3	SRS1719509_3_k119_4137_24	GH73_secFalse	1.6e-35
63329	SRS1719509_3	SRS1719509_3_k119_4138_4	GH88_secFalse	2.5999999999999995e-132
63330	SRS1719509_3	SRS1719509_3_k119_415_2	GT4_secFalse	1.9e-33
63331	SRS1719509_3	SRS1719509_3_k119_415_3	GT2_Glycos_transf_2_secFalse	1.2e-24
63332	SRS1719509_3	SRS1719509_3_k119_4185_1	GH89_secTrue	4.3999999999999986e-232
63333	SRS1719509_3	SRS1719509_3_k119_4185_6	GH3_secTrue	8.199999999999998e-66
63335	SRS1719509_3	SRS1719509_3_k119_432_2	GT2_Glycos_transf_2_secFalse	3.3e-18
63336	SRS1719509_3	SRS1719509_3_k119_4541_16	GT105_secFalse	5.400000000000001e-28
63340	SRS1719509_3	SRS1719509_3_k119_4586_1	GH20_secTrue	1.4999999999999998e-67
63341	SRS1719509_3	SRS1719509_3_k119_458_7	GT26_secFalse	5.5e-53
63343	SRS1719509_3	SRS1719509_3_k119_4675_2	GH27_secFalse	6.199999999999999e-67
63345	SRS1719509_3	SRS1719509_3_k119_4694_10	GH3_secFalse	7.699999999999999e-67
63346	SRS1719509_3	SRS1719509_3_k119_4694_11	GH28_secFalse	1.6e-47
63347	SRS1719509_3	SRS1719509_3_k119_4694_13	GH20_secFalse	4.7999999999999995e-114
63348	SRS1719509_3	SRS1719509_3_k119_4694_14	GH28_secFalse	6.2e-38
63349	SRS1719509_3	SRS1719509_3_k119_4694_7	GH36_secFalse	9.599999999999995e-209
63350	SRS1719509_3	SRS1719509_3_k119_4694_8	GH3_secFalse	3.7999999999999995e-64
63351	SRS1719509_3	SRS1719509_3_k119_4694_9	GH20_secFalse	7.899999999999999e-131
63352	SRS1719509_3	SRS1719509_3_k119_4717_5	GT2_Glycos_transf_2_secFalse	6.4e-16
63354	SRS1719509_3	SRS1719509_3_k119_4717_9	PL8_secTrue	5.1e-57
63355	SRS1719509_3	SRS1719509_3_k119_4802_11	GH95_secFalse	8.5e-58
63356	SRS1719509_3	SRS1719509_3_k119_4802_11	GH95_secFalse	8.899999999999999e-179
63357	SRS1719509_3	SRS1719509_3_k119_4802_12	GH120_secTrue	5.3e-34
63358	SRS1719509_3	SRS1719509_3_k119_4802_13	GH2_secFalse	1.4999999999999997e-95
63360	SRS1719509_3	SRS1719509_3_k119_4802_16	GH43_10_secTrue	3.899999999999999e-99
63361	SRS1719509_3	SRS1719509_3_k119_4802_16	CBM91_secTrue	7.5e-31
63363	SRS1719509_3	SRS1719509_3_k119_4802_7	GH28_secFalse	7.599999999999999e-87
63364	SRS1719509_3	SRS1719509_3_k119_4802_9	CBM91_secTrue	3.9e-21
63365	SRS1719509_3	SRS1719509_3_k119_4802_9	GH43_10_secTrue	3.9999999999999996e-110
63366	SRS1719509_3	SRS1719509_3_k119_500_5	GH32_secTrue	1.3999999999999998e-101
63367	SRS1719509_3	SRS1719509_3_k119_500_6	GH91_secFalse	1.9999999999999998e-97
63369	SRS1719509_3	SRS1719509_3_k119_5132_15	GH32_secFalse	2.2999999999999995e-92
63370	SRS1719509_3	SRS1719509_3_k119_5132_18	GH91_secFalse	1.1e-98
63371	SRS1719509_3	SRS1719509_3_k119_536_1	GH97_secFalse	7.199999999999996e-232
63372	SRS1719509_3	SRS1719509_3_k119_5494_5	GT2_Glycos_transf_2_secFalse	6.7e-35
63373	SRS1719509_3	SRS1719509_3_k119_5780_7	GT2_Glycos_transf_2_secFalse	5.1e-16
63375	SRS1719509_3	SRS1719509_3_k119_632_16	GH29_secFalse	2.5999999999999994e-109
63376	SRS1719509_3	SRS1719509_3_k119_636_2	GH2_secTrue	2.0999999999999996e-117
63377	SRS1719509_3	SRS1719509_3_k119_7339_8	GH88_secFalse	1.6999999999999996e-130
63379	SRS1719509_3	SRS1719509_3_k119_7368_18	GH35_secFalse	9.599999999999998e-121
63380	SRS1719509_3	SRS1719509_3_k119_7368_19	GH89_secFalse	2.0999999999999988e-248
63381	SRS1719509_3	SRS1719509_3_k119_7520_15	GH29_secTrue	5.399999999999999e-106
63382	SRS1719509_3	SRS1719509_3_k119_7520_7	GH29_secTrue	9.199999999999998e-62
63383	SRS1719509_3	SRS1719509_3_k119_7533_10	PL29_secFalse	2.2999999999999992e-117
63384	SRS1719509_3	SRS1719509_3_k119_7533_2	GH2_secTrue	3.799999999999998e-221
63387	SRS1719509_3	SRS1719509_3_k119_7611_9	CE1_secFalse	1.6e-52
63388	SRS1719509_3	SRS1719509_3_k119_7735_2	GT5_secFalse	5.5e-47
63392	SRS1719509_3	SRS1719509_3_k119_788_32	GH154_secFalse	3.999999999999999e-105
63393	SRS1719509_3	SRS1719509_3_k119_788_33	GH88_secTrue	1.6999999999999996e-122
63395	SRS1719509_3	SRS1719509_3_k119_788_38	PL35_secFalse	5.3e-55
63397	SRS1719509_3	SRS1719509_3_k119_8250_3	GH109_secFalse	8.299999999999998e-167
63398	SRS1719509_3	SRS1719509_3_k119_8250_5	GH2_secFalse	2.699999999999999e-212
63400	SRS1719509_3	SRS1719509_3_k119_832_2	GH3_secFalse	1.7999999999999996e-73
63402	SRS1719509_3	SRS1719509_3_k119_837_4	GH92_secFalse	1.0999999999999996e-193
63403	SRS1719509_3	SRS1719509_3_k119_837_5	GH92_secTrue	1.2999999999999996e-185
63404	SRS1719509_3	SRS1719509_3_k119_8574_7	CE11_secFalse	1.3999999999999999e-73
63407	SRS1719509_3	SRS1719509_3_k119_860_11	GH73_secFalse	8.999999999999999e-36
63409	SRS1719509_3	SRS1719509_3_k119_903_21	GH20_secTrue	6.499999999999998e-114
63410	SRS1719509_3	SRS1719509_3_k119_903_22	GH2_secTrue	1.2999999999999995e-215
63412	SRS1719509_3	SRS1719509_3_k119_903_9	GH13_14_secFalse	7.999999999999998e-120
63414	SRS1719509_3	SRS1719509_3_k119_9108_6	GH35_secTrue	1.2999999999999997e-94
63415	SRS1719509_3	SRS1719509_3_k119_928_2	GT4_secFalse	1.4000000000000002e-23
63416	SRS1719509_3	SRS1719509_3_k119_941_18	GH2_secFalse	1.9999999999999993e-211
63417	SRS1719509_3	SRS1719509_3_k119_941_18	CBM32_secFalse	3.4e-30
63418	SRS1719509_3	SRS1719509_3_k119_941_3	GT19_secFalse	9.3e-114
63419	SRS1719509_3	SRS1719509_3_k119_941_50	GH105_secFalse	2.799999999999999e-120
63420	SRS1719509_3	SRS1719509_3_k119_941_51	CE8_secFalse	5.999999999999999e-105
63421	SRS1719509_3	SRS1719509_3_k119_941_53	CE8_secFalse	1.1999999999999996e-99
63422	SRS1719509_3	SRS1719509_3_k119_941_53	CE12_secFalse	4.1999999999999996e-78
63423	SRS1719509_3	SRS1719509_3_k119_941_58	PL1_2_secFalse	7.699999999999998e-79
63424	SRS1719509_3	SRS1719509_3_k119_941_59	PL1_2_secFalse	1.3999999999999997e-76
63425	SRS1719509_3	SRS1719509_3_k119_9752_21	GH16_3_secFalse	7.000000000000001e-54
63426	SRS1719509_3	SRS1719509_3_k119_995_5	GH154_secTrue	1.5999999999999998e-107
63427	SRS1719509_3	SRS1719509_3_k119_995_6	GH88_secFalse	5.699999999999998e-121
63428	SRS1719509_3	SRS1719509_3_k119_995_7	GH95_secTrue	5.399999999999999e-84
63429	SRS1719522_10	SRS1719522_10_k119_10264_17	GH73_secFalse	6.6e-33
63431	SRS1719522_10	SRS1719522_10_k119_1051_19	GH105_secFalse	5.699999999999999e-84
63433	SRS1719522_10	SRS1719522_10_k119_1051_21	GH154_secFalse	1.3999999999999995e-102
63434	SRS1719522_10	SRS1719522_10_k119_1051_22	CBM32_secFalse	3.6e-21
63435	SRS1719522_10	SRS1719522_10_k119_1051_22	GH43_28_secFalse	8.599999999999997e-86
63436	SRS1719522_10	SRS1719522_10_k119_1051_25	GH88_secFalse	4.5999999999999986e-124
63437	SRS1719522_10	SRS1719522_10_k119_1051_25	GH154_secFalse	5.399999999999998e-112
63440	SRS1719522_10	SRS1719522_10_k119_1091_13	GH27_secFalse	3.699999999999999e-68
63447	SRS1719522_10	SRS1719522_10_k119_12070_3	GH92_secFalse	4.3999999999999994e-179
63449	SRS1719522_10	SRS1719522_10_k119_12070_6	GH130_secFalse	1.9999999999999996e-90
63450	SRS1719522_10	SRS1719522_10_k119_12070_7	GH92_secFalse	2.099999999999999e-187
63452	SRS1719522_10	SRS1719522_10_k119_1232_10	PL1_2_secFalse	3.699999999999999e-64
63453	SRS1719522_10	SRS1719522_10_k119_1232_1	CBM67_secFalse	1.1e-38
63454	SRS1719522_10	SRS1719522_10_k119_1232_1	GH33_secFalse	2e-37
63455	SRS1719522_10	SRS1719522_10_k119_1232_1	GH78_secFalse	5.699999999999998e-165
63456	SRS1719522_10	SRS1719522_10_k119_1232_15	GH92_secTrue	6.799999999999997e-180
63457	SRS1719522_10	SRS1719522_10_k119_1232_16	GH130_secFalse	1.1999999999999999e-95
63458	SRS1719522_10	SRS1719522_10_k119_1232_4	CE19_secTrue	2.6999999999999996e-140
63459	SRS1719522_10	SRS1719522_10_k119_1232_5	GH28_secFalse	4.099999999999999e-95
63462	SRS1719522_10	SRS1719522_10_k119_1232_7	GH143_secTrue	1.2999999999999993e-295
63463	SRS1719522_10	SRS1719522_10_k119_1232_7	GH142_secTrue	4.9999999999999976e-234
63464	SRS1719522_10	SRS1719522_10_k119_1232_8	GH43_18_secFalse	8.699999999999997e-89
63468	SRS1719522_10	SRS1719522_10_k119_13161_16	GH105_secFalse	1.7e-81
63469	SRS1719522_10	SRS1719522_10_k119_13161_17	PL42_secFalse	3.0999999999999995e-128
63470	SRS1719522_10	SRS1719522_10_k119_13161_18	GH43_24_secTrue	5.999999999999998e-103
63471	SRS1719522_10	SRS1719522_10_k119_13161_19	GH154_secFalse	8.199999999999999e-107
63472	SRS1719522_10	SRS1719522_10_k119_13161_22	GH31_secFalse	1.3999999999999997e-136
63473	SRS1719522_10	SRS1719522_10_k119_13161_24	GH97_secTrue	3.099999999999999e-181
63474	SRS1719522_10	SRS1719522_10_k119_13161_25	GH51_secTrue	5.599999999999998e-98
